,shock_0,shock_1,s_0,s_1,k_0,k_1,y_0,y_1
512,0,1,0.09997876882553101,0.09690102338790894,17.734092925974608,16.24694842236059,1.8955388107439533,2.769572807864242
513,0,1,0.09985581636428835,0.0966917395591736,17.584861737219278,16.390286509460985,1.8907394003680722,2.7768806206540155
514,0,1,0.09985148906707765,0.09660626649856568,17.439851482997497,16.52877409672874,1.886048348687907,2.783898771002397
515,0,1,0.09994622468948365,0.09662593603134156,17.299254001192597,16.663056668356685,1.8814739064309745,2.7906646264065427
516,0,1,0.10012099742889406,0.09673272371292116,17.163195334863364,16.793688753272363,1.8770222925041768,2.7972100247919625
517,0,1,0.10035828351974489,0.09690964221954347,17.03173997111071,16.921137690774607,1.872697765907985,2.8035616709776368
518,0,1,0.10064327716827394,0.0971418857574463,16.904898637578295,17.045788534928967,1.8685028229024299,2.809741557608853
519,1,0,0.10096439123153687,0.09741772413253785,16.782639240114776,17.167953935604668,1.8644385100115113,2.815767603187445
520,1,0,0.1015347719192505,0.09839226007461549,16.664897989620652,17.28788845755312,2.7907571360491783,1.881102984780199
521,1,0,0.10090863704681398,0.09781479835510255,16.826315911244134,17.137219718716388,2.7988392622482516,1.8761696075824634
522,1,0,0.1004121780395508,0.09736654758453371,16.980765814174696,16.989430510586097,2.8065218504822176,1.8713009300222638
523,1,0,0.10004264116287233,0.09704650640487672,17.128944931389942,16.8448107196247,2.813846679657473,1.8665078792123329
524,1,0,0.09979619979858399,0.09685235023498537,17.271524778762014,16.703637544257617,2.8208529688946373,1.8618011930477238
525,1,0,0.09967106580734254,0.09678343534469606,17.40914615942241,16.566171511964235,2.8275773066753738,1.8571912677156472
526,1,0,0.09966809749603273,0.09684051275253297,17.542427394227044,16.432660841897775,2.834054204484426,1.8526882814409167
527,1,0,0.0997878670692444,0.09702354669570924,17.67197655607849,16.30334333835501,2.8403168096489106,1.8483022380117822
528,1,0,0.10002855062484743,0.09732885360717775,17.798390149865124,16.17844330977535,2.846396933066218,1.8440428410829974
529,0,1,0.10038385391235354,0.09774820804595949,17.92224437679328,16.05815955036649,2.8523247113407444,1.8399190567634394
