,shock_0,s_0,k_0,y_0,c_0
689,0,0.09457286596298219,25.057895068141686,3.154021300073883,2.855736466417605
690,0,0.09203381538391114,25.147888440798663,2.104943506500436,1.9112175244296123
691,0,0.09208610057830811,25.022259179490106,2.101783326504081,1.908238295705815
692,0,0.09213706254959107,24.9012438734374,2.0987286901772713,1.9053579935757867
693,0,0.09218666553497316,24.784672820007756,2.0957763926748436,1.9025737553272353
694,0,0.09223512411117556,24.672382346393974,2.092923300393501,1.8998822600265355
695,0,0.09228222370147707,24.564215771465655,2.090166380765862,1.89728117924272
696,0,0.09232803583145142,24.460021096330085,2.0875026485493753,1.8947676292158588
697,0,0.09237266778945924,24.359652186596627,2.084929200524851,1.8923387281202264
698,0,0.09241608381271364,24.26296871939688,2.0824432187512993,1.8899919717119622
699,1,0.09245828390121462,24.169835284013786,2.0800419517600957,1.8877248424578243
700,1,0.09504075050354005,24.080121365748976,3.1165840770966255,2.8203815874019798
701,1,0.09497834444046022,24.205406271648982,3.1214397669764327,2.8249705856383955
702,1,0.09491894245147707,24.326169692472146,3.126103593217329,2.829377146155378
703,1,0.09486225843429567,24.442574963492596,3.1305837945522565,2.8336095455832226
704,1,0.0948082208633423,24.55477883981704,3.134888178193794,2.8376750074137163
705,1,0.09475668668746949,24.662932899044733,3.1390241897621887,2.841580658108505
706,1,0.09470754861831666,24.767183260736957,3.142998916804288,2.845333194083729
707,1,0.09466059207916261,24.867670935007563,3.1468191152214295,2.8489393546085426
708,1,0.09461570978164674,24.964531338986163,3.1504912029032064,2.8524052415796857
709,0,0.09457286596298219,25.057895068149783,3.154021300074189,2.8557364664178815
710,0,0.09203381538391114,25.14788844080649,2.104943506500632,1.9112175244297904
711,0,0.09208610057830811,25.022259179497656,2.101783326504271,1.9082382957059876
712,0,0.09213706254959107,24.901243873444688,2.0987286901774556,1.905357993575954
713,0,0.09218666553497316,24.78467282001479,2.0957763926750217,1.902573755327397
714,0,0.09223512411117556,24.672382346400763,2.092923300393674,1.8998822600266922
715,0,0.09228222370147707,24.56421577147221,2.0901663807660293,1.8972811792428719
716,0,0.09232803583145142,24.460021096336412,2.087502648549537,1.8947676292160056
717,0,0.09237266778945924,24.359652186602737,2.084929200525008,1.8923387281203687
718,0,0.09241608381271364,24.262968719402778,2.082443218751451,1.8899919717121
719,1,0.09245828390121462,24.16983528401948,2.0800419517602426,1.8877248424579576
720,1,0.09504075050354005,24.080121365754476,3.1165840770968387,2.8203815874021725
721,1,0.09497834444046022,24.205406271654297,3.121439766976638,2.824970585638581
722,1,0.09491894245147707,24.326169692477283,3.1261035932175267,2.8293771461555566
723,1,0.09486225843429567,24.442574963497563,3.130583794552448,2.833609545583396
724,1,0.0948082208633423,24.554778839821843,3.134888178193978,2.8376750074138823
725,1,0.09475668668746949,24.662932899049377,3.139024189762366,2.8415806581086653
726,1,0.09470754861831666,24.767183260741447,3.1429989168044585,2.8453331940838837
727,1,0.09466059207916261,24.867670935011905,3.1468191152215943,2.848939354608692
728,1,0.09461570978164674,24.96453133899036,3.1504912029033654,2.8524052415798296
729,0,0.09457286596298219,25.05789506815384,3.154021300074342,2.8557364664180205
730,0,0.09203381538391114,25.14788844081041,2.1049435065007307,1.91121752442988
731,0,0.09208610057830811,25.02225917950144,2.1017833265043664,1.9082382957060742
732,0,0.09213706254959107,24.90124387344834,2.098728690177548,1.9053579935760379
733,0,0.09218666553497316,24.784672820018315,2.0957763926751114,1.9025737553274784
734,0,0.09223512411117556,24.672382346404163,2.0929233003937604,1.8998822600267709
735,0,0.09228222370147707,24.564215771475492,2.0901663807661133,1.897281179242948
736,0,0.09232803583145142,24.46002109633958,2.087502648549618,1.8947676292160793
737,0,0.09237266778945924,24.359652186605796,2.0849292005250866,1.89233872812044
738,0,0.09241608381271364,24.262968719405734,2.082443218751527,1.889991971712169
739,1,0.09245828390121462,24.169835284022334,2.080041951760316,1.8877248424580242
740,1,0.09504075050354005,24.08012136575723,3.1165840770969457,2.8203815874022693
741,1,0.09497834444046022,24.205406271656962,3.121439766976741,2.8249705856386744
742,1,0.09491894245147707,24.32616969247986,3.126103593217626,2.8293771461556467
743,1,0.09486225843429567,24.442574963500054,3.130583794552543,2.833609545583482
744,1,0.0948082208633423,24.554778839824248,3.1348881781940703,2.8376750074139663
745,1,0.09475668668746949,24.6629328990517,3.1390241897624547,2.841580658108746
746,1,0.09470754861831666,24.767183260743693,3.1429989168045442,2.8453331940839615
747,1,0.09466059207916261,24.867670935014075,3.146819115221677,2.8489393546087665
748,1,0.09461570978164674,24.964531338992458,3.1504912029034453,2.852405241579902
749,0,0.09457286596298219,25.05789506815587,3.1540213000744184,2.8557364664180898
750,0,0.09203381538391114,25.14788844081237,2.10494350650078,1.9112175244299248
751,0,0.09208610057830811,25.022259179503333,2.101783326504414,1.9082382957061175
752,0,0.09213706254959107,24.901243873450166,2.098728690177594,1.9053579935760798
753,0,0.09218666553497316,24.78467282002008,2.0957763926751563,1.902573755327519
754,0,0.09223512411117556,24.672382346405872,2.092923300393804,1.8998822600268104
755,0,0.09228222370147707,24.56421577147714,2.0901663807661555,1.8972811792429864
756,0,0.09232803583145142,24.46002109634117,2.0875026485496586,1.894767629216116
757,0,0.09237266778945924,24.359652186607327,2.0849292005251256,1.8923387281204755
758,0,0.09241608381271364,24.262968719407212,2.0824432187515654,1.8899919717122036
759,1,0.09245828390121462,24.169835284023762,2.0800419517603532,1.887724842458058
760,1,0.09504075050354005,24.08012136575861,3.116584077097,2.8203815874023186
761,1,0.09497834444046022,24.205406271658298,3.121439766976793,2.8249705856387215
762,1,0.09491894245147707,24.326169692481148,3.126103593217676,2.829377146155692
763,1,0.09486225843429567,24.4425749635013,3.130583794552591,2.833609545583525
764,1,0.0948082208633423,24.554778839825456,3.1348881781941165,2.837675007414008
765,1,0.09475668668746949,24.66293289905287,3.1390241897624995,2.8415806581087866
766,1,0.09470754861831666,24.767183260744822,3.1429989168045878,2.8453331940840005
767,1,0.09466059207916261,24.86767093501517,3.146819115221718,2.8489393546088038
768,1,0.09461570978164674,24.964531338993517,3.1504912029034853,2.8524052415799384
769,0,0.09457286596298219,25.057895068156892,3.1540213000744575,2.855736466418125
770,0,0.09203381538391114,25.14788844081336,2.104943506500805,1.9112175244299474
771,0,0.09208610057830811,25.02225917950429,2.1017833265044383,1.9082382957061397
772,0,0.09213706254959107,24.90124387345109,2.0987286901776177,1.9053579935761011
773,0,0.09218666553497316,24.78467282002097,2.0957763926751785,1.9025737553275393
774,0,0.09223512411117556,24.672382346406728,2.0929233003938257,1.8998822600268301
775,0,0.09228222370147707,24.564215771477965,2.0901663807661763,1.8972811792430053
776,0,0.09232803583145142,24.460021096341965,2.0875026485496795,1.8947676292161348
777,0,0.09237266778945924,24.359652186608095,2.084929200525145,1.8923387281204933
778,0,0.09241608381271364,24.26296871940795,2.0824432187515844,1.8899919717122209
779,1,0.09245828390121462,24.169835284024476,2.0800419517603714,1.8877248424580746
780,1,0.09504075050354005,24.0801213657593,3.1165840770970266,2.8203815874023426
781,1,0.09497834444046022,24.205406271658966,3.121439766976818,2.824970585638744
782,1,0.09491894245147707,24.3261696924818,3.126103593217701,2.8293771461557142
783,1,0.09486225843429567,24.44257496350193,3.130583794552615,2.833609545583547
784,1,0.0948082208633423,24.554778839826064,3.1348881781941396,2.837675007414029
785,1,0.09475668668746949,24.66293289905346,3.1390241897625217,2.8415806581088066
786,1,0.09470754861831666,24.767183260745394,3.142998916804609,2.84533319408402
787,1,0.09466059207916261,24.86767093501572,3.146819115221739,2.848939354608823
788,1,0.09461570978164674,24.964531338994046,3.150491202903505,2.8524052415799557
789,0,0.09457286596298219,25.057895068157404,3.1540213000744766,2.855736466418142
790,0,0.09203381538391114,25.147888440813855,2.1049435065008173,1.9112175244299587
791,0,0.09208610057830811,25.02225917950477,2.1017833265044503,1.9082382957061506
792,0,0.09213706254959107,24.901243873451556,2.0987286901776296,1.905357993576112
793,0,0.09218666553497316,24.78467282002142,2.09577639267519,1.9025737553275497
794,0,0.09223512411117556,24.67238234640716,2.092923300393837,1.8998822600268401
795,0,0.09228222370147707,24.564215771478388,2.090166380766187,1.8972811792430149
796,0,0.09232803583145142,24.460021096342373,2.0875026485496897,1.8947676292161442
797,0,0.09237266778945924,24.359652186608493,2.084929200525156,1.8923387281205029
798,0,0.09241608381271364,24.262968719408338,2.082443218751594,1.8899919717122298
799,1,0.09245828390121462,24.169835284024845,2.080041951760381,1.8877248424580835
800,1,0.09504075050354005,24.080121365759652,3.11658407709704,2.8203815874023546
801,1,0.09497834444046022,24.205406271659303,3.1214397669768315,2.824970585638756
802,1,0.09491894245147707,24.32616969248212,3.1261035932177133,2.8293771461557258
803,1,0.09486225843429567,24.442574963502242,3.1305837945526274,2.8336095455835584
804,1,0.0948082208633423,24.554778839826362,3.134888178194151,2.837675007414039
805,1,0.09475668668746949,24.662932899053743,3.1390241897625324,2.8415806581088163
806,1,0.09470754861831666,24.767183260745668,3.1429989168046197,2.84533319408403
807,1,0.09466059207916261,24.867670935015983,3.1468191152217493,2.848939354608832
808,1,0.09461570978164674,24.964531338994302,3.150491202903515,2.852405241579965
809,0,0.09457286596298219,25.057895068157652,3.154021300074486,2.8557364664181506
810,0,0.09203381538391114,25.147888440814093,2.1049435065008235,1.9112175244299643
811,0,0.09208610057830811,25.022259179504996,2.101783326504456,1.9082382957061557
812,0,0.09213706254959107,24.901243873451772,2.098728690177635,1.905357993576117
813,0,0.09218666553497316,24.78467282002163,2.0957763926751953,1.9025737553275546
814,0,0.09223512411117556,24.672382346407364,2.0929233003938417,1.8998822600268446
815,0,0.09228222370147707,24.56421577147858,2.090166380766192,1.8972811792430193
816,0,0.09232803583145142,24.460021096342558,2.087502648549694,1.8947676292161482
817,0,0.09237266778945924,24.35965218660867,2.0849292005251603,1.8923387281205069
818,0,0.09241608381271364,24.26296871940851,2.0824432187515987,1.8899919717122338
819,1,0.09245828390121462,24.16983528402501,2.080041951760385,1.887724842458087
820,1,0.09504075050354005,24.080121365759815,3.116584077097046,2.8203815874023603
821,1,0.09497834444046022,24.205406271659463,3.1214397669768377,2.824970585638762
822,1,0.09491894245147707,24.326169692482278,3.1261035932177195,2.829377146155731
823,1,0.09486225843429567,24.44257496350239,3.130583794552633,2.8336095455835633
824,1,0.0948082208633423,24.55477883982651,3.134888178194157,2.8376750074140444
825,1,0.09475668668746949,24.662932899053892,3.1390241897625386,2.841580658108822
826,1,0.09470754861831666,24.76718326074581,3.142998916804625,2.8453331940840343
827,1,0.09466059207916261,24.867670935016122,3.1468191152217546,2.848939354608837
828,1,0.09461570978164674,24.964531338994437,3.15049120290352,2.8524052415799694
829,0,0.09457286596298219,25.057895068157784,3.1540213000744908,2.855736466418155
830,0,0.09203381538391114,25.14788844081422,2.1049435065008266,1.9112175244299672
831,0,0.09208610057830811,25.02225917950512,2.101783326504459,1.9082382957061585
832,0,0.09213706254959107,24.901243873451893,2.098728690177638,1.9053579935761196
833,0,0.09218666553497316,24.784672820021743,2.095776392675198,1.902573755327557
834,0,0.09223512411117556,24.672382346407478,2.0929233003938448,1.8998822600268475
835,0,0.09228222370147707,24.564215771478693,2.090166380766195,1.8972811792430222
836,0,0.09232803583145142,24.46002109634267,2.0875026485496972,1.894767629216151
837,0,0.09237266778945924,24.359652186608773,2.084929200525163,1.8923387281205093
838,0,0.09241608381271364,24.262968719408605,2.082443218751601,1.8899919717122358
839,1,0.09245828390121462,24.169835284025105,2.0800419517603874,1.887724842458089
840,1,0.09504075050354005,24.080121365759904,3.1165840770970497,2.8203815874023634
841,1,0.09497834444046022,24.205406271659548,3.1214397669768412,2.824970585638765
842,1,0.09491894245147707,24.32616969248236,3.126103593217723,2.829377146155734
843,1,0.09486225843429567,24.44257496350247,3.130583794552636,2.833609545583566
844,1,0.0948082208633423,24.554778839826586,3.1348881781941595,2.837675007414047
845,1,0.09475668668746949,24.662932899053963,3.1390241897625413,2.8415806581088243
846,1,0.09470754861831666,24.76718326074588,3.1429989168046277,2.845333194084037
847,1,0.09466059207916261,24.867670935016193,3.1468191152217573,2.8489393546088393
848,1,0.09461570978164674,24.964531338994504,3.1504912029035226,2.852405241579972
